unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1527539460,2018-05-28 20:31:00,BTC/USD,7251.99,7254.44,7248.99,7254.44,2.11949492,15375.7487274448
1527540360,2018-05-28 20:46:00,BTC/USD,7245.0,7248.99,7245.0,7248.14,0.73436022,5322.7456849908
1527541260,2018-05-28 21:01:00,BTC/USD,7222.01,7222.01,7207.13,7217.07,0.31684206,2286.6713259642
1527542160,2018-05-28 21:16:00,BTC/USD,7175.99,7180.28,7165.0,7168.45,2.82856521,20276.4282796245
1527543060,2018-05-28 21:31:00,BTC/USD,7175.59,7189.25,7175.59,7179.9,1.33181478,9562.296938922
1527543960,2018-05-28 21:46:00,BTC/USD,7181.03,7181.77,7167.73,7167.73,1.34366603,9631.0353132119
1527544860,2018-05-28 22:01:00,BTC/USD,7174.03,7174.03,7166.0,7166.0,13.82928434,99100.65158044
1527545760,2018-05-28 22:16:00,BTC/USD,7109.43,7121.56,7106.22,7116.95,2.07182632,14745.084328124
1527546660,2018-05-28 22:31:00,BTC/USD,7097.19,7109.58,7088.22,7098.33,1.31205089,9313.3701940137
1527547560,2018-05-28 22:46:00,BTC/USD,7111.23,7111.23,7095.0,7104.99,4.2592755,30262.109834745
1527548460,2018-05-28 23:01:00,BTC/USD,7129.24,7129.24,7112.76,7126.39,10.72514776,76431.5857453864
1527549360,2018-05-28 23:16:00,BTC/USD,7135.99,7135.99,7125.18,7134.65,0.20405788,1455.881553542
1527550260,2018-05-28 23:31:00,BTC/USD,7110.29,7120.39,7104.19,7118.3,0.32566894,2318.2092156020003
1527551160,2018-05-28 23:46:00,BTC/USD,7113.76,7115.99,7105.68,7115.99,1.66812806,11870.382593679398
1527552060,2018-05-29 00:01:00,BTC/USD,7116.94,7123.45,7109.28,7123.45,10.12614616,72133.09586345199
1527552960,2018-05-29 00:16:00,BTC/USD,7128.4,7128.99,7120.43,7128.68,0.72841502,5192.637584773601
1527553860,2018-05-29 00:31:00,BTC/USD,7112.58,7123.56,7112.02,7123.56,6.17363074,43978.22899423441
1527554760,2018-05-29 00:46:00,BTC/USD,7131.31,7131.32,7119.83,7127.68,6.18573561,44089.9439926848
1527555660,2018-05-29 01:01:00,BTC/USD,7114.12,7125.78,7114.12,7124.78,0.01096996,78.1585516088
1527556560,2018-05-29 01:16:00,BTC/USD,7111.68,7123.1,7106.79,7109.64,1.873851,13322.40602364
1527557460,2018-05-29 01:31:00,BTC/USD,7098.99,7099.99,7089.27,7090.35,6.54246557,46388.3707542495
1527558360,2018-05-29 01:46:00,BTC/USD,7094.1,7104.52,7093.98,7103.99,2.35852283,16754.9225990917
1527559260,2018-05-29 02:01:00,BTC/USD,7109.75,7109.75,7101.14,7101.14,0.18339145,1302.2883612530002
1527560160,2018-05-29 02:16:00,BTC/USD,7101.15,7114.95,7101.15,7102.77,0.92564807,6574.6653421539
1527561060,2018-05-29 02:31:00,BTC/USD,7079.7,7090.95,7079.7,7090.95,8.75312183,62067.949240438495
1527561960,2018-05-29 02:46:00,BTC/USD,7095.99,7098.99,7090.14,7098.99,1.24255107,8820.8576204193
1527562860,2018-05-29 03:01:00,BTC/USD,7111.99,7112.77,7103.03,7112.16,0.29627709,2107.1700684144
1527563760,2018-05-29 03:16:00,BTC/USD,7124.11,7124.11,7114.15,7121.32,1.48115769,10547.7978809508
1527564660,2018-05-29 03:31:00,BTC/USD,7116.99,7123.11,7108.63,7123.11,1.50816795,10742.8462063245
1527565560,2018-05-29 03:46:00,BTC/USD,7116.82,7128.95,7116.82,7126.91,4.0719857,29020.675605187
